,id,full_text,favorites,retweets,created_at
733,1549575753334931457,@MichaelKantro @Vmaxpax when was the last time the Fed raised interest rates during a recession? I believe it was 1980 by Paul Volcker. Suggesting that the window is closing sooner than might be expected.,3,0,2022-07-20 02:03:43+00:00
734,1549575506798219265,IMO this is a relief rally and the market will dump hard. FED announcing more interest hikes next week and recession not even official yet. Will get worse before it gets better. Just my thoughts. Be careful out there people 🙏 #ETH #btc #BTCUSDT #cryptocurrency #Crypto #nft #NFTs,2,0,2022-07-20 02:02:45+00:00
735,1549574381919080449,"@unapologeticAnk You recognize all world currencies have dropped, due to usa fed raising interest rates- look at the yen. It is also very low; but a top 5 currency. Low currencies are good for exports, and tourism. Not good for Indians traveling abroad",0,0,2022-07-20 01:58:17+00:00
736,1549573164560105473,I don’t think you need to use machine learning to tell that the Fed is going to raise interest rates https://t.co/xr9y9nbHhH,110,6,2022-07-20 01:53:26+00:00
737,1549573020275970048,"@AltcoinGordon reality, interest rate control and the Fed hating Crypto, comes to mind.  Mt Gox blowback and the  money laundering closure of terrorist using crypto to finance weapons of mass destruction.........",0,0,2022-07-20 01:52:52+00:00
738,1549571930373636096,@NoLieWithBTC Temporary reprieve before the fed lower rates back to 0 when they realize that the economy can’t sustain high interest rates.,0,0,2022-07-20 01:48:32+00:00
739,1549569882592841728,"@RealAndyLeeShow Anita Anand's hubby business? 
https://t.co/jZ4Qzl5ryS",3,0,2022-07-20 01:40:24+00:00
740,1549568894096101379,"@ABalefulGaze @RepAndyBiggsAZ When Federal government engages in massive deficit spending, the funds come from borrowing or Fed printing.  The former causes higher interest rates and the latter higher inflation. Couple with Biden war on U.S. oil and gas = inflation.

https://t.co/lL4nos5b22",1,0,2022-07-20 01:36:28+00:00
741,1549568473528950790,"@BruceMcGregorTx @NumbersMean @BidensWins Also, in our whacked out system, the Fed’s job is to prevent overheating the economy which results in inflation. Their primary tool is to put out the fire by raising interest rates, which dampens down business, creating higher unemployment.  We NEED higher unemployment to escape.",0,0,2022-07-20 01:34:48+00:00
742,1549565263338565632,"@MarcTennant @AlboMP Because there is no “Common Sense” amongst politicians/leadership. 
Just galloping self-interest and the mighty abdication of that holy “Personal Responsibility”.

 Hey Albo, who was it said: “that’s not my job”?! 😳

(Trick Q. ALL of the Premiers and responsible Fed Ministers.)",4,0,2022-07-20 01:22:02+00:00
743,1549564787712999424,"Impossible notions like zero rates of interest from the #Fed and abundant pharmaceutical drugs at capped prices are like donut holes: they're there, but not really there. https://t.co/UU9tKKO6r1",8,1,2022-07-20 01:20:09+00:00
744,1549563776546242561,"@Dennis_Porter_ 1. Fed rate hikes
2. Interest rates will double within 6 months
3. A global recession
4. Potential MT-Gox dump from creditors who have made 40x whilst Japan suffer terrible inflation
5. China have closed all shipping routes again 

*Bitcoin has NEVER experienced recession.",0,0,2022-07-20 01:16:08+00:00
745,1549563555263004675,"Here comes the Fed with more increases on short term interest rates, what's the overall impact to the rest of the yield curve and the impact to commercial real estate valuations and credit spreads...
https://t.co/aCzmN0lqs6
#CRE #CMBS #FreddieMac #CorporateTrust #Defeasance #NNN https://t.co/hMbTR8YYjQ",0,0,2022-07-20 01:15:15+00:00
746,1549563551517392897,"Here comes the Fed with more increases on short term interest rates, what's the overall impact to the rest of the yield curve and the impact to commercial real estate valuations and credit spreads...
https://t.co/fmx0TuaQrZ
#CRE #CMBS #FreddieMac #CorporateTrust #Defeasance #NNN https://t.co/o9GFK6HZDY",0,0,2022-07-20 01:15:14+00:00
747,1549563524262895616,"Here comes the Fed with more increases on short term interest rates, what's the overall impact to the rest of the yield curve and the impact to commercial real estate valuations and credit spreads...
https://t.co/hX8aUbIfEr
#CRE #CMBS #FreddieMac #CorporateTrust #Defeasance #NNN https://t.co/sX4YakcC1X",0,0,2022-07-20 01:15:08+00:00
748,1549562652141453312,"@LayahHeilpern 1. Fed rate hikes
2. Interest rates to double by end of year
3. A global recession
4. China has closed all shipping routes again
5. Potential MT-Gox dump from creditors 

* Bitcoin has NEVER experienced recession.",0,0,2022-07-20 01:11:40+00:00
749,1549561907438239745,"The FED during QE is forcing the creation of a bank reserve, so when I deposit money in a commercial banking system I am owed interest on the deposit by the bank, so they can either lend it or have to go buy an interest-bearing asset such as treasury sec. or mortgage back sec.",0,0,2022-07-20 01:08:42+00:00
750,1549560486965952515,Smartkarma research: The Fed has become the bull in a China shop Fed officials are eager to see inflation pressures diminish soon so that they will not have to raise interest rates above 4% or 5%. But they are also using... #ETPrime by #EconomicTimes https://t.co/eH9RXpDdww,0,0,2022-07-20 01:03:04+00:00
751,1549559841529774081,"reading on the news that it seems the overall economy probably wont get better until at least late next year (2023) since the us fed is planning to continue to increase interest rates to slow down inflation

thoughts? 🤔",41,1,2022-07-20 01:00:30+00:00
752,1549559745979326464,"""Despite the encouraging pace at which the Black unemployment rate has fallen since the pandemic began, Black unemployment remains nearly double that of white Americans."" #BlavityOpEd https://t.co/wtAqk23mLN",3,4,2022-07-20 01:00:07+00:00
753,1549559280705077248,"@Nakamotolisk They/Bears are still hopeful on Putin, dxy, fed, Fomc, interest rates, inflation, global war, bad earnings, Euro, regulations etc., for the prices to drop. What am I missing.. Literally the same narrative for the past 6 months. Gotta bring something new this time. LMAO.",0,1,2022-07-20 00:58:16+00:00
754,1549559216771178496,"Every time the FED engages in Quantitative Easing, interest rates actually rise because of the support of risk assets compared to a sell-off.",0,0,2022-07-20 00:58:01+00:00
755,1549557303929700352,@LibTee 100% of the profits bank make off the higher interest rates due to the FED hikes should be clawed back &amp; sent directly to the American people struggling to eat and pay rent! @BernieSanders @AOC @AlexPadilla4CA @BradSherman #MakeTrickleDownReal,1,0,2022-07-20 00:50:25+00:00
756,1549557215811477504,"@EconomPic @FiSurgi Think you are and think almost everyone is. May be wrong, but just don’t see how there are cuts to interest rate hiking with these numbers  and Fed comments re the same. Inflation going to be stickier then market pricing in here.",0,0,2022-07-20 00:50:04+00:00
757,1549556703053508609,"The Euro has reached parity with the US dollar. But Why?

Due to the Fed aggressively raising rates to fight inflation, US bonds have become more attractive with higher yields generating interest from international investors to use the dollar as a hedge against their own currency",49,6,2022-07-20 00:48:02+00:00
758,1549555961051881472,@Bitboy_Crypto Maybe wait until the Fed meeting after the 23rd to make decisions on interest rate hikes and credit issues. The trend can be seen more clearly. #cryptocurrency #btc,3,0,2022-07-20 00:45:05+00:00
759,1549555013793763328,"@TOzgokmen The problem is... Most EM country need addition ""liquidity"" to pay its debt... Which is need more loan to pay debt... While rising interest rate in The FED, Cause more problem for them ... Some of them cannot pay the debt ( default ) such as in Sri Lanka... Ask loan again at IMF",0,0,2022-07-20 00:41:19+00:00
760,1549554359259766784,"@ElAmerican_ Had the Fed been more aggressive with interest rates a year ago, we wouldn't be heading for double digit inflation by late summer. 

Gas prices are down because demand has eased...thus supplies have been less stressed. But demand has eased because families can't afford anything.",0,0,2022-07-20 00:38:43+00:00
761,1549554345695449089,"-Lower corporate tax rates (we are not competitive)
-Put the tariffs back on the states that are an enemy of us
-Stop the Fed from printing money (temporarily raise interest rates dramatically for two years to get inflation under control)",0,0,2022-07-20 00:38:39+00:00
762,1549551525374136325,"@Jim_Jordan If we voted for your favorite guy in the world, inflation would have still occurred. The Fed played its hand, increasing the money supply to the effect of trillions in stimulus and near-zero interest loans to banks.",0,0,2022-07-20 00:27:27+00:00
763,1549547634188136448,"@bartleby6 The Fed kept interest rates too low for too long. I think that fueled a lot of it too. On a side note, I read a book on economics to my son when he was younger. You might like to look at it. Your students might like it.

https://t.co/xo1LGNjqoj",1,0,2022-07-20 00:11:59+00:00
764,1549547013028577280,"++The Fed’s next interest rate hike ‘might be the biggest in decades.’ So we asked 6 real estate pros: What might that do to mortgage rates?

Here’s what you need to know about what might happen to mortgage interest rates.
@MarketWatch",0,0,2022-07-20 00:09:31+00:00
765,1549546713316175872,"@bartleby6 Rick Scott’s plan hasn’t been embraced by a majority of Republicans. I can see some of his points, but I don’t agree with all of it either. Cutting spending would go a long way to curb some of it.  And yes, our economy was booming. The Fed raising interest rates will help.",1,0,2022-07-20 00:08:20+00:00
766,1549546225774407680,@PattyMurray Ending the Fed that steals our money through charging interest for us to use our own money is the only way to solve for root cause.,0,0,2022-07-20 00:06:24+00:00
767,1549545772487696387,"Fed FOMC meetings interest rate expectation

20-21 September 75bps
1-2 November 100bps
13-14 December 50-75 bps",0,0,2022-07-20 00:04:35+00:00
768,1549545466819387392,"Watch: Interest Rates, the Fed, and How they Affect You... https://t.co/NsC87ciQrj Syndication &amp; Hedge Fund Symposium, For More, Go To: https://t.co/C8fISjw6Fl
#capital
#syndication https://t.co/433Oi4rU3I",0,0,2022-07-20 00:03:23+00:00
769,1549545387140284416,@MichaelYoule @POTUS @TheDemocrats @amyklobuchar @SenTinaSmith I think Obama/FED made right decision on helping banks &amp; auto industry in 08.Things would have been disastrous for economy &amp; our manufacturing capability if a war occurred if they had not. Still don’t like the idea of govt doing it though. I’m ok with 0% interest on student loans,0,0,2022-07-20 00:03:04+00:00
770,1549544934897864705,@DBark46107258 The Fed has 8 trillion on their balance sheets. Instead of raising interest rates they could sell off their balance sheet that they did not work for yet obtained. Sell it and pull that money out of the market. Reverse quantitive easing. FAT CHANCE!,0,0,2022-07-20 00:01:16+00:00
771,1549542366037565442,"emerging markets in turnmoil eg sri lanka, and in usa fed is doing massive monetary tightening, with much higher interest rates, corporate bankrupticies hasnt happened yet and consumer credit has balooned with potential impact from high interest rates yet to be seen...",0,0,2022-07-19 23:51:03+00:00
772,1549540748873256965,@AlessioUrban The Fed is buying by printing cash. The developing countries are buying dollar because their dollar debt are being short squeeze from interest rate hike.,1,0,2022-07-19 23:44:38+00:00
773,1549540033492914177,"@tomselliott Monetizing the debt. Inflation is the goal. It's only by inflating the currency WITHOUT raising interest rates from the fed, can congress continue to spend money &amp; also make debt payments. If interest goes up, agency spending goes down and interest payments go up.",0,0,2022-07-19 23:41:47+00:00
774,1549539622757142528,"It's like watching arsonists ... after burning the US economy with price gouging... 

.... bitch about the fire department (the FED), attempting to extinguish the blaze with an AXE (higher interest rates). 

-GW

@USChamber

@BizRoundtable https://t.co/rImECfTEjl",0,0,2022-07-19 23:40:09+00:00
775,1549539613701709825,"So @jimcramer @CNBC among others are hyping the bear market rally we had today! 

No, no, let's not fight the Fed. Let's pretend a higher dollar and higher interest rates will be great for guidance. 

Even as Earnings is down to like 5%. And major platforms are losing subs.",0,0,2022-07-19 23:40:07+00:00
776,1549539571574026240,"It's like watching arsonists ... after burning the US economy with price gouging... 

.... bitch about the fire department (the FED), attempting to extinguish the blaze with an AXE (higher interest rates). 

-GW

@USChamber

@BizRoundtable https://t.co/h8swUxGImI",0,0,2022-07-19 23:39:57+00:00
777,1549537328334618633,"The FED raising interest rates is forcing every other CB also to raise rates. This chain of events is causing liquidity drainage everywhere. Unless CBs stop raising interest rates, this liquidity drainage will continue. Be patient, be careful.",41,2,2022-07-19 23:31:02+00:00
778,1549535306998861825,"@sbaiocchi76 @Jmergz1985 ""There's little evidence that gold is consistently weakened by fed funds rate hikes or Treasury yields. Despite some negative correlation in the 2000s, there're far 2 many instances of gold &amp; interest rates rising together 2 say that high interest rates cause gold prices to fall""",0,0,2022-07-19 23:23:00+00:00
779,1549533656980520960,"https://t.co/W5k5wG6QDx

U.S. Dollar/Canadian Dollar went bearish following the bad news that Federal Reserve about the core retail data that was given negative on yesterday, also that FED want to hike interest rate aggressively.",0,0,2022-07-19 23:16:27+00:00
780,1549533431347814400,"If Republicans really want to deal with inflation, they wouldn't rely on the fed raising interest rates

They would:

1)Help pass a windfall profits tax

2) Ensure that there is a cap on the price of essential consumer goods

3) lift tarrifs for goods imported to meet needs",0,0,2022-07-19 23:15:33+00:00
781,1549532382549741569,"Anyone else super fed up with the constant unwanted Love Island pop ups on your page?! - I don’t watch it, never have and never will. I have no interest in the show so please no more https://t.co/BxAuBmn0fJ",2,0,2022-07-19 23:11:23+00:00
782,1549529599712845824,"#Tech #NewsFlash 07/19
Wall Street Rallies Most in 3 Weeks Amid Absence of Fed Interest Rates Hike Chatter
https://t.co/nzFVM4dFqV
#Technology #Bot #News",0,0,2022-07-19 23:00:20+00:00
783,1549528268109479941,"Fed Officials Are Preparing to Lift Interest Rates by Another 0.75 Percentage Point — Policy makers are leaning against full 1.0 percentage point increase despite June inflation surge.

&gt;&gt; https://t.co/6mOueehoSx

via @WSJ — #inflation #economy https://t.co/EYvkNnnPR3",0,0,2022-07-19 22:55:02+00:00
784,1549527865334435840,"@SalehaMohsin @kairyssdal @morningmoneyben If the FED raising the cost of money ie interest rates to the rich/big business is meant to reduce inflation, why wouldn't a wealth tax &amp; higher income tax tier on the wealthy do the same?",1,0,2022-07-19 22:53:26+00:00
785,1549527522269749249,"@RanaForoohar If the FED raising the cost of money ie interest rates to the rich/big business is meant to reduce inflation, why wouldn't a wealth tax &amp; higher income tax tier on the wealthy do the same?

Thank you.",0,0,2022-07-19 22:52:04+00:00
786,1549527386277916672,"If the FED raising the cost of money ie interest rates to the rich/big business is meant to reduce inflation, why wouldn't a wealth tax &amp; higher income tax tier on the wealthy do the same?",15,4,2022-07-19 22:51:32+00:00
787,1549526579449106439,"@BrunTheBear @will4ok Deficit spending by the federal government, Fed dropping interest rates to zero, and Fed buying many trillions in bonds is the fed creating money. This plus stimulus checks, ppp, and green energy policies created the current inflation",1,0,2022-07-19 22:48:20+00:00
788,1549525186973671424,"Probably interest rates have been too low over the past several years, but the Fed didn't so anything about it because they were helping the rich get richer.",0,0,2022-07-19 22:42:48+00:00
789,1549524080163901441,"In order to ""halt inflation,"" the  Fed would have to raise the interest rate above the *real* inflation rate (about 18%!). Buckle up.",0,0,2022-07-19 22:38:24+00:00
790,1549523926660681728,"@WetzelInWI @PhloatinDave @RonJohnsonWI The main methods of lowering inflation in a situation like this is by increased the unemployment rate or the fed raising interest rates. Which would you like him to do (or do more), or do you have another option?",0,0,2022-07-19 22:37:47+00:00
791,1549523571642433537,Raising interest rates will not restore balance. We need to reshore the industrial jobs that are critical to economic security and reinvent industries to produce clean products that solve our carbon emissions crisis. https://t.co/SLfobPcqU9 #climatechange  @WalvanLierop @Forbes,0,0,2022-07-19 22:36:22+00:00
792,1549522492569575427,"@soyboy_vegan @bregermann @crypto_blanco She is talking 28Jul.  That is the new moon and I believe the fed has their interest rate brief on the 27th.  Expecting a 75 bps hike, possibly 100 bps.",0,0,2022-07-19 22:32:05+00:00
793,1549521814522568704,"https://t.co/ReUNIZUe5c

The dollar slipped against the euro for a third straight session on Tuesday, following a Reuters story that European Central Bank policymakers are considering raising interest rates by a bigger-than-expected 50 basis points at their meeting on Thursday",0,0,2022-07-19 22:29:23+00:00
794,1549521536737955840,"My latest Fed review and deposit rate forecasts

https://t.co/j6UnBB5eji

Based on the expected 75-bp Fed rate hike next week, we should soon see deposit rates rise to the levels that we saw in January and February of 2019.

https://t.co/vSnyGpNhXi",3,2,2022-07-19 22:28:17+00:00
795,1549519934245543936,"@RackhamRishel Too many macro events that still haven't played out (MtGox, Fed interest hikes--probaby 3 by Q2 next year, etc.). If $11k $BTC is in the cards, .01 $HEX is still in play",0,0,2022-07-19 22:21:55+00:00
796,1549519710370373632,"https://t.co/gmgBX5f2pC

The dollar was down on Monday morning in Asia as the euro gasped for gas. Investors’ expectations of aggressive interest rate hikes from the U.S. Federal Reserve also receded over strong U.S. core retail sales data.",0,0,2022-07-19 22:21:02+00:00
797,1549519467167694849,The Fed’s next interest rate hike ‘might be the biggest in decades.’ So we asked 6 real estate pros: What might that do to mortgage rates? https://t.co/4d1VUPPbpa,0,0,2022-07-19 22:20:04+00:00
798,1549519128968724480,@puneetsinghlive Yes everyday in June FII’s selling pressure was there is stock market bcoz US fed has increased interest rate and $ supply they stopped as a result USD is strengthened and almost all currencies weakened and now Euro is less than $. This all happened after 🇷🇺 &amp;  🇺🇦 war.,1,0,2022-07-19 22:18:43+00:00
799,1549518213108604928,@GeraldoRivera Sure for the recession that is causing it to drop as the fed needs to jack up interest rates to slow the economy due to inflation from all of the excess money pushed into the economy by hey why not.,0,0,2022-07-19 22:15:05+00:00
800,1549518124608901120,"@lleopard11 @Econimica @DiMartinoBooth Prices will likely pull back to their respective means as interest rates slow new mortgages. Price growth is likely to be flat to low, depending on the current global economic war. Price/Rent is a combo of housing shortage and excess money injection. FED cannot change inventory.",0,0,2022-07-19 22:14:44+00:00
801,1549516914027905029,"@YoungKimCA Raise interest rates so savings are more of an incentive that betting on the stock market.

End the fed or at least fractional reserve banking

This is how to combat inflation (which is a hidden tax that affects the middle class more than anyone else)",0,0,2022-07-19 22:09:55+00:00
802,1549515834858651649,"@AndreasSteno The Fed since 2008 pumped free money into the system and pushed the market up, but this time is different.  Inflation is 9.1% and the Fed will raise interest rates and continue QT.  The economies are heading for recession and the market will be at a lower rate.
#recession https://t.co/pUQ9rcvFDg",2,0,2022-07-19 22:05:38+00:00
803,1549515337971994632,@Henry_Curr @darioperkins U mean IOER exceeds interest accrual on assets Fed bought in QE?,0,0,2022-07-19 22:03:39+00:00
804,1549514753122471936,@JCats2013 @LidiaNews - #AnthonyWeiner needs to be reminded besides Fed's tool of interest rates to reduce inflation the Fed can control the amount of currency created both digital &amp; physical to lower inflation like #PaulVolker.,0,0,2022-07-19 22:01:20+00:00
805,1549513897924653057,Do better @Twitter. It is NOT in public interest to allow harassment against people for immutable characteristics. It is targeted harassment &amp; a label allowing it is just another slap in the face. You are participating in targeting &amp; harassing vulnerable groups - a fed hate crime https://t.co/rzH93ZwoFz,0,0,2022-07-19 21:57:56+00:00
806,1549513868472451074,@Reformed_Trader I think the Fed pivot could have already started... everyone knows the Fed can't raise interest rates too much because of the large amount of debt countries have. And earnings like $NFLX is really not that bad...,0,0,2022-07-19 21:57:49+00:00
807,1549513567749160960,@Reformed_Trader @Sandman7591 Few people understand the FED and ECB main job is maintaining stable pricing and manageable long term interest rates. And we’re a long way from both. I don’t get the ‘bottom is in’ crowd either at this point.,0,0,2022-07-19 21:56:37+00:00
808,1549513252555481088,The Fed’s next interest rate hike ‘might be the biggest in decades.’ So we asked 6 real estate pros: What might that do to mortgage rates? via MarketWatch https://t.co/cDsQ7KG5Pi,1,1,2022-07-19 21:55:22+00:00
809,1549512972921442304,"@SirCB85 @KannaHayabusa @JayzTwoCents @nicklmg Nah, the cryptobros dont want a currency that is controlled by the fed and the government that dont have the interest of the general populaton in mind.",1,0,2022-07-19 21:54:15+00:00
810,1549512678040915969,"It seems people don't understand what Federalists were actually for, especially people who like to identify with it. They literally believed in expanding federal power. Hamilton, a federalist, is the reason a federal reserve exists, and why the fed controls interest rates.",0,0,2022-07-19 21:53:05+00:00
811,1549512082193793024,@TheMoonCarl So the FED put interest rates up by 1% next week and then bitcoin 48k the week after u say ? 🤔🤔 I mean I'm guessing not but you do u 😆,1,0,2022-07-19 21:50:43+00:00
812,1549510883847585799,"@JoeNBC So obviously, raising interest rates, which increases borrowing costs to build new capacity to meet demand, is the right answer.

Thanks Trump! (For appointing the current Fed Chair).",0,0,2022-07-19 21:45:57+00:00
813,1549510860631969792,"@smash_racket @MacroAlf The only bank which is confident in their ability to control long term interest rates, beyond just inflation expectations and fed's feedback loops, is the Bank of Japan. Even then, they're seen as fringe and experimental among most central bankers.",0,0,2022-07-19 21:45:52+00:00
814,1549510204282130432,"@CNBCFastMoney @timseymour hey lets buy stocks with the fed increasing interest rates and decreasing  tens of billions in it's balance sheet, while yield curves further invert in our stagflationary environment. what could go go wrong?🤔🙄",0,0,2022-07-19 21:43:15+00:00
815,1549509917035438083,@LayahHeilpern I don’t either! What good with significance has happened to pump the markets? Nothing! It’s manipulation by whale’s trying to wipe people out. Next week Fed raises interest rates and final 2 qtr GDP numbers. Should be interesting but who knows since its all manipulation.,4,0,2022-07-19 21:42:07+00:00
816,1549509866603020288,"The Russell Westbrook situation with the Lakers echoes lessons from the U.S. Fed Funds Rate &amp; Dropbox’s cohort analyses. 

https://t.co/20J3iu2XR7",0,0,2022-07-19 21:41:55+00:00
817,1549509418781392896,"customers on these balances in the second quarter. Now for our estimates of the impact of increases in rates, given market expectations more rate hikes to come, we estimate the effects of increases in the Fed funds rate to produce additional annual net interest income as follows:",0,0,2022-07-19 21:40:08+00:00
818,1549508704722116613,@NewsLambert The issue isn’t the payment. It’s the amount of buyers who can’t even qualify for a loan. 15% of all contracts are cancelled because of the inability to qualify and it’s only going up. Liquidity is tightening due to higher interest/the fed dumping debt back on the market,14,0,2022-07-19 21:37:18+00:00
819,1549508517928779778,@KeanForCongress Are you naive about macroeconomics or do you think voters are? Increasing interest rates is the number one tool the Fed uses to address inflation. Do you not know this? Or perhaps you need to come clean and say you want the Fed abolished and banks to not charge interest.,1,0,2022-07-19 21:36:33+00:00
820,1549508006227968003,"@tellesio I would say no without more info. Interest rates likely going to 6 percent after fed meeting next week.  Stabilized cap rates likely to follow higher as well.
 
That coupled with management hassle/risk with higher crime area isn’t worth it IMO.",1,1,2022-07-19 21:34:31+00:00
821,1549507916943671296,Wall Street Rallies Most in 3 Weeks Amid Absence of Fed Interest Rates Hike Chatter https://t.co/FK3KMhPTUN,0,0,2022-07-19 21:34:10+00:00
822,1549507762077442050,"@toddedman @jrichlive It’s more than that. Fed has artificially suppressed interest rates for ~15 years. Doing so creates misallocations of capital across the economy. Specifically it disincentivizes capex spend in needed infra in favor of financial engineering (buybacks, etc)…",1,0,2022-07-19 21:33:33+00:00
823,1549507546263715842,"I think the fed is raising interest rates again next month. ( im not 100% ) plus the mt.gox and finex its going to hit the god call number at 11,000 btc then massive bull run. Then boom pulsechain and pulsex launch.  moon time !!! https://t.co/tSsOHa5QZL",1,0,2022-07-19 21:32:42+00:00
824,1549507191664787458,"@RepValDemings Bravo, Val.  

Imposing reasonable limits on credit card interest rates (already sky-high before the Fed hikes) would help many struggling households.",0,0,2022-07-19 21:31:17+00:00
825,1549506588687437824,@LPNational @POTUS Can't wait to see your response when they raise the Fed interest rate again in a few weeks. It will be #Epic. I'm calling it now.,0,0,2022-07-19 21:28:53+00:00
826,1549505854885416960,"@Ehab74731 @CryptoForSA Isn't the current rise only when the Fed is raising interest rates, but it will also fall soon!",0,0,2022-07-19 21:25:58+00:00
827,1549505493680508928,"@Morgan34588 Here's the thing, I got fed up of her content over a year ago (not that I watched much), and unfollowed her on twitter months ago (before I was recently blocked).

I have zero interest in combing through her locals content looking for this evidence that may or may not exist.",0,0,2022-07-19 21:24:32+00:00
828,1549505019627585536,The Fed’s next interest rate hike ‘might be the biggest in decades.’ So we asked 6 real estate pros: What might that do to mortgage rates? https://t.co/eCuHJXHOY0,0,0,2022-07-19 21:22:39+00:00
829,1549501333161627648,Fed Preparing to Lift Rates Another 0.75 Percentage Point https://t.co/C7APiQBln5,0,0,2022-07-19 21:08:00+00:00
830,1549500888066260993,"@MarkFos32617741 @jasonfurman Chart the Fed funds rate and annual changes in the Consumer Price Index, shows clearly that the relationship between interest rates and inflation are highly correlated and not in an inverse way.

https://t.co/Nhnms5kPRT",0,0,2022-07-19 21:06:14+00:00
831,1549500522838650880,@NoLieWithBTC To accommodate health concerns. It will take a year to get out of the supply glitches &amp; a Fed that eases benchmark rates. Use of other mechanisms would facilitate a faster response but interest rates stymied that.,0,0,2022-07-19 21:04:47+00:00
832,1549500216159526912,#WallStreet Rallies Most in 3 Weeks Amid Absence of Fed Interest Rates Hike Chatter https://t.co/htIrQKONo4,0,0,2022-07-19 21:03:34+00:00
833,1549499772637151233,"In his latest missive, Refocusing the Fed, Brian Wesbury argues that raising interest rates in the era of 'abundant fed' policy may not end inflation. He advocates shrinking the Fed's balance sheet and allow the private sector to flourish. Read on. #invest https://t.co/WOa50GLnPX",1,0,2022-07-19 21:01:48+00:00
834,1549499330624643073,"The Fed has raised the interest rate by three-quarters of a point, making the biggest increase seen since 1994. CNBC has the details:   #fed #increase https://t.co/CM8zlcsjJf",2,2,2022-07-19 21:00:03+00:00
835,1549498455860465664,@EmperorBoXeR We'll see what the fed says at their next meeting but most likely they will increase interest rates again. Could be seeing a 15k BTC. Lots on the stack these days.,0,0,2022-07-19 20:56:34+00:00
836,1549497396807118848,"@sheeri Reaganomics and Fed Chair Volcker set things on the path. Low inflation / interest rates persisted for 3+ decades due to forces of globalization, demography, etc. But most are likely to slow or reverse in coming decades.",1,0,2022-07-19 20:52:22+00:00
837,1549496499985272832,"How high will the Fed have to push up interest rates to cool down inflation? No one knows
(MarketWatch - Jul 19, 2022)
https://t.co/4BhjC3m61o",1,0,2022-07-19 20:48:48+00:00
838,1549495342843969536,"@party_girl_2124 @menlobear @Kw_90t No. It always recovered because the FED would save it with ZERO interest rates, and more liquidity pumped into markets to keep the party going. #bitcoin never existed with over 1% interest rates let alone 5 or 6% interest rates. Just wait and see.",0,0,2022-07-19 20:44:12+00:00
839,1549494374194634752,"Mostly we'll see 4% to 5% CPI numbers by end of the year or early next year as I said.

Interest rates around 4%

BoC/Fed target to curb the inflation is completed

Interest rates basing around there, market can't keep up &amp; collapse, interest rate to start lowering by end of 2023 https://t.co/oivMoyEahU",1,0,2022-07-19 20:40:21+00:00
840,1549493705882488832,"The European Central Bank is set to raise interest rates this week for the first time in over a decade. But with the energy shock slowing Europe’s growth, the BlackRock Investment Institute thinks the ECB will stop hiking before the Fed does. #OneBlackRock https://t.co/1fPWocrao1 https://t.co/oCb3xqQ4sE",2,0,2022-07-19 20:37:42+00:00
841,1549493543281889280,"@leadlagreport Someone needs to call Putin to let him know that the Ruble won and the US is giving up. 

Why is everyone forgetting that the FED is about to raise interest rates in a week again?",3,0,2022-07-19 20:37:03+00:00
842,1549492214656548864,"One answer is to look at what the financial markets —interest rates on inflation-indexed bonds, prices on swaps that investors use to protect themselves against inflation—are telling us. https://t.co/F7oUE7cFBk",1,0,2022-07-19 20:31:46+00:00
843,1549492191051104258,"@ChoiseCom While I was following the smells of yummy food on the street, I saw a kitten sitting in front of the CHO store, glad I opened my interest account and earned money. I bought and fed some food with USDC from the store.",0,0,2022-07-19 20:31:41+00:00
844,1549491549842444288,How the Fed Interest Rate Increase Will Affect You https://t.co/PVR4MZxo2y https://t.co/n0HvPGxwEr,0,0,2022-07-19 20:29:08+00:00
845,1549491272582414337,"4. FOMC decision on July 27th of how many basis points the interest rate hike will be (the market is beginning to build this in already (hopefully), I believe)
5. US GDP Number reports on July 28th (both the Atlanta Fed Estimates and the St. Luis Fed Estimates (3/4)",2,0,2022-07-19 20:28:02+00:00
846,1549491261085782016,There is short signals in 1 hour chart and with #FOMC the volatility will generate liquidations! So get your profits and always stops on! #Dxy will be in range around 108-112 after 0.75 or 100 points of interest rate declaration by #FED,0,0,2022-07-19 20:27:59+00:00
847,1549491221483200513,"Incidentally, for those readers—I know you’re out there—who insist that the Fed did a terrible thing by keeping interest rates low, are you saying that we should have had even fewer Americans working? Really?
⁦@PIDEpk⁩ ⁦⁦@durre_nayab_⁩  https://t.co/F7oUE7cFBk",0,0,2022-07-19 20:27:50+00:00
848,1549490411626024960,@mb3k_ @jzapata2005 @KDAminer @BinanceUS @kadena_io Yeah July 27 is the next Fed interest rate decision. Lets see how the market reacts. Hopefully it kinda goes lower so we stack up more KDA’s. https://t.co/jPEdx8qL4N,1,0,2022-07-19 20:24:36+00:00
849,1549490172718452741,Fed's Bullard says interest rate should rise to 4%  https://t.co/VxVdhOyb9G,0,0,2022-07-19 20:23:39+00:00
850,1549489641371336705,"True, getting America back to work would probably have required deficit spending; the Fed kept interest rates low for most of the period, but it clearly wasn’t enough. Given the very low cost of servicing debt, though, it would have been worth it.  https://t.co/F7oUE7cFBk",0,0,2022-07-19 20:21:33+00:00
